f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,class
0.000000,0.000000,0.000000,0.100000,0.500000,4.200476,5.904404,7.396619,10.615319,15.307514,-0.637799,-0.272164,-0.100000,0.000000,0.000000,0.000000,0.100000,0.305291,0.599034,2.535014,0.000000,0.000000,0.000000,0.000000,0.025374,0.142567,0.297553,0.569666,0.910811,3.751778,0.970143,0.993227,0.998362,0.999625,0.999940,1.000000,1.000000,1.000000,1.000000,1.000000,5.560719,3.555652,15.307514,4.421005,-0.010905,-0.007894,0.362691,2.535014,-2.601727,2.601727,0.595912,0.470295,-0.534433,0.595835,0.312741,3.751778,0.563301,0.987566,0.980662,0.511805,0.045055,0.063005,0.017578,2218.726953,10.416667,22.560000,20.736000,0.480000,5.000000,63.000000,8.000000,245.000000,3.888889,0.028395,0.003606,0.100800,1250.320000,25.000000
0.020000,0.200000,0.505941,2.468969,4.338202,6.108510,8.060144,9.412070,11.593185,15.360013,-0.798131,-0.466106,-0.283618,-0.100000,0.000000,0.100000,0.263268,0.488417,0.805201,4.807837,0.000000,0.000000,0.048449,0.117875,0.184577,0.280457,0.394477,0.596216,0.969191,9.175889,0.960000,0.989422,0.997056,0.998932,0.999565,0.999849,0.999948,0.999991,1.000000,1.000000,5.575456,5.011216,15.360013,4.573351,-0.001552,-0.001458,0.476827,4.807837,-4.907837,4.907837,0.671617,0.514246,-0.500651,0.479718,0.379159,9.175889,0.620107,0.981925,0.979635,0.514496,0.059256,0.079585,0.015745,2921.538933,9.733333,27.636986,28.561644,0.205479,2.000000,54.000000,1.000000,87.000000,1.611111,0.018483,0.000342,0.092466,1601.420000,25.000000
0.000000,0.141421,0.412311,0.627620,1.280625,3.102457,5.616928,7.724369,10.436280,15.969972,-0.857470,-0.447214,-0.228304,-0.100000,0.000000,0.131385,0.267789,0.476513,0.821661,2.603278,0.000000,0.000000,0.040838,0.096699,0.152600,0.275975,0.409581,0.634862,1.082761,3.740305,0.956592,0.985056,0.994080,0.997576,0.999053,0.999568,0.999844,0.999974,1.000000,1.000000,4.094309,3.608981,15.969972,4.145268,-0.000134,-0.000126,0.507444,2.603278,-2.640557,2.640557,0.716032,0.525911,-0.547678,0.482620,0.382684,3.740305,0.557132,0.978539,0.976413,0.514496,0.066591,0.071066,0.019567,2861.922244,13.233333,28.866499,27.732997,0.377834,4.000000,65.000000,0.000000,99.000000,1.523077,0.022712,0.000000,0.081864,1852.880000,25.000000
0.000000,0.000000,0.000000,0.000000,0.141421,0.501980,3.228002,5.515062,7.579837,11.650322,-0.500000,-0.282669,-0.134035,0.000000,0.000000,0.000000,0.117080,0.282809,0.503432,2.883259,0.000000,0.000000,0.000000,0.000000,0.000000,0.030095,0.130535,0.350421,0.835645,3.288620,0.955378,0.986366,0.997729,0.999675,0.999982,1.000000,1.000000,1.000000,1.000000,1.000000,3.788580,2.250931,11.650322,3.277374,-0.004813,-0.003504,0.307465,2.883259,-2.273778,2.883259,0.495432,0.420219,-0.424466,0.499737,0.220904,3.288620,0.447263,0.980467,0.970994,0.514496,0.065729,0.074650,0.032908,1458.603111,10.816667,21.633282,21.910632,0.092450,1.000000,95.000000,4.000000,269.000000,2.831579,0.065131,0.002742,0.146379,779.020000,25.000000
0.000000,0.000000,0.141421,0.447214,1.044031,5.183563,7.676255,9.636365,13.366150,17.568438,-0.779317,-0.401487,-0.141421,-0.030233,0.000000,0.090198,0.200639,0.394495,0.733428,2.902305,0.000000,0.000000,0.000000,0.042193,0.111211,0.233681,0.388323,0.623046,0.928792,5.026154,0.958001,0.989415,0.996564,0.998901,0.999560,0.999864,0.999973,1.000000,1.000000,1.000000,5.933868,4.610159,17.568438,5.370365,-0.013115,-0.011235,0.437431,2.902305,-2.465383,2.902305,0.652868,0.473631,-0.551485,0.534184,0.358044,5.026154,0.603908,0.981946,0.978751,0.514496,0.059288,0.054264,0.011680,2996.603268,10.850000,26.912442,24.331797,0.645161,4.000000,63.000000,1.000000,151.000000,2.396825,0.021024,0.000334,0.096774,1567.760000,25.000000
0.100000,1.159983,4.230206,5.330448,6.330482,7.162992,8.525066,11.008542,13.247263,16.994411,-0.890297,-0.504421,-0.303175,-0.099941,0.000000,0.132119,0.315886,0.523364,0.806283,2.403060,0.000000,0.049361,0.111066,0.233659,0.329873,0.429749,0.643520,0.925768,1.462894,3.888564,0.968970,0.990664,0.996411,0.999008,0.999509,0.999794,0.999901,0.999976,0.999999,1.000000,7.210612,6.611765,16.994411,4.685458,-0.001263,-0.001201,0.514682,2.403060,-2.040332,2.403060,0.681305,0.528742,-0.554479,0.648808,0.566192,3.888564,0.693038,0.988266,0.987241,0.591910,0.038087,0.083761,0.012561,3900.941334,9.850000,29.035533,27.817259,0.507614,4.000000,25.000000,0.000000,54.000000,2.160000,0.006409,0.000000,0.042301,2131.780000,25.000000
0.000000,0.000000,0.141421,0.721110,3.080584,4.804165,5.862266,6.888396,7.846882,11.833005,-0.783362,-0.529168,-0.284921,-0.100000,0.000000,0.097047,0.141421,0.370765,0.652312,1.766887,0.000000,0.000000,0.000000,0.072333,0.196090,0.334462,0.452367,0.743812,1.259755,2.452651,0.962843,0.986228,0.992774,0.996241,0.999181,0.999899,0.999993,1.000000,1.000000,1.000000,4.545807,3.486841,11.833005,3.354781,-0.056583,-0.049146,0.440616,1.766887,-1.647433,1.766887,0.620497,0.456714,-0.556547,0.615965,0.408297,2.452651,0.546670,0.986840,0.983331,0.707107,0.033348,0.128655,0.035849,613.683937,2.950000,25.423729,26.101695,0.000000,0.000000,18.000000,1.000000,47.000000,2.611111,0.029331,0.001630,0.101695,343.610000,25.000000
0.100000,0.141421,0.404924,0.614683,1.140175,2.218252,5.793427,8.112653,16.237548,16.980577,-0.685313,-0.337698,-0.193196,-0.128709,0.000000,0.099814,0.203544,0.337448,0.639472,2.358897,0.000000,0.000000,0.040473,0.089443,0.173881,0.305452,0.480968,0.687597,1.030790,5.310493,0.931202,0.964708,0.988657,0.995545,0.997748,0.999287,0.999739,0.999916,0.999991,1.000000,4.824339,4.405789,16.980577,5.728793,-0.031679,-0.030662,0.430110,2.358897,-2.212451,2.358897,0.645720,0.422717,-0.465039,0.551371,0.447672,5.310493,0.730465,0.970570,0.969575,0.521450,0.073780,0.121495,0.026947,964.867837,3.666667,28.090909,29.454545,0.818182,3.000000,18.000000,0.000000,22.000000,1.222222,0.018655,0.000000,0.081818,433.050000,25.000000
0.000000,0.300000,0.921954,1.992486,2.801785,3.623534,4.259105,5.197115,6.892386,10.241582,-0.657658,-0.400000,-0.223607,-0.100000,0.000000,0.098350,0.204887,0.393172,0.717615,2.475696,0.000000,0.000000,0.032353,0.087953,0.127691,0.213790,0.317540,0.498178,0.785496,3.057321,0.976707,0.993945,0.998298,0.999584,0.999838,0.999906,0.999963,0.999994,1.000000,1.000000,3.466984,3.050408,10.241582,2.563781,-0.000206,-0.000194,0.415405,2.475696,-2.024116,2.475696,0.573176,0.443639,-0.438594,0.381434,0.305147,3.057321,0.448571,0.987771,0.986760,0.514496,0.049104,0.050881,0.016518,1574.010700,8.616667,27.969052,28.317215,0.116054,1.000000,43.000000,0.000000,71.000000,1.651163,0.027319,0.000000,0.083172,749.340000,25.000000
0.000000,0.141421,0.769356,4.861434,6.220129,7.078417,8.420095,13.072030,14.223430,16.243152,-0.783065,-0.383611,-0.175944,-0.100000,0.000000,0.100000,0.270107,0.421314,0.697933,2.025909,0.000000,0.000000,0.046105,0.131895,0.315914,0.490279,0.704366,1.058994,1.733503,3.657607,0.948683,0.976045,0.993006,0.996556,0.999064,0.999635,0.999921,0.999990,1.000000,1.000000,7.358242,6.236725,16.243152,5.274818,-0.005873,-0.005303,0.446385,2.025909,-2.045977,2.045977,0.633262,0.496680,-0.492083,0.781152,0.606267,3.657607,0.777212,0.980998,0.978922,0.575063,0.050179,0.132576,0.020862,1677.679080,4.500000,26.444444,27.333333,1.111111,2.000000,19.000000,0.000000,42.000000,2.210526,0.011325,0.000000,0.070370,847.020000,25.000000
0.100000,0.360555,1.771722,4.317514,6.106329,7.664463,9.430641,12.171935,13.790250,17.623847,-0.784706,-0.441393,-0.223607,-0.115043,0.000000,0.121085,0.304566,0.479567,0.773384,2.252058,0.000000,0.035943,0.087263,0.157460,0.248334,0.364717,0.509431,0.725397,1.155666,4.698255,0.967489,0.989938,0.997000,0.999009,0.999632,0.999818,0.999936,0.999989,1.000000,1.000000,6.896395,6.333633,17.623847,5.134251,-0.006813,-0.006540,0.493548,2.252058,-3.016713,3.016713,0.692014,0.504241,-0.524235,0.519743,0.449466,4.698255,0.582946,0.986936,0.986039,0.514496,0.044017,0.089686,0.014055,4268.868804,11.250000,28.888889,28.533333,0.444444,5.000000,38.000000,0.000000,62.000000,1.631579,0.008902,0.000000,0.056296,2160.830000,25.000000
1.081626,4.254638,6.215786,7.802162,9.541488,11.187846,13.737538,15.117339,16.494907,18.552897,-0.812553,-0.518087,-0.295951,-0.099227,0.019608,0.148964,0.304551,0.500000,0.805246,2.870353,0.038474,0.099818,0.189687,0.294924,0.391425,0.509986,0.702506,0.976317,1.618086,5.857038,0.974645,0.992527,0.997793,0.999068,0.999529,0.999760,0.999889,0.999956,0.999994,1.000000,9.629116,9.425786,18.552897,5.444639,-0.012819,-0.012761,0.520226,2.870353,-4.457714,4.457714,0.723237,0.484066,-0.565445,0.662114,0.634109,5.857038,0.730304,0.989237,0.988986,0.600000,0.037226,0.085106,0.008961,6249.295991,11.066667,31.355422,28.192771,0.813253,7.000000,18.000000,0.000000,20.000000,1.111111,0.002880,0.000000,0.027108,2862.140000,25.000000
0.000000,0.000000,0.141421,0.223607,0.538516,2.204536,4.477723,6.319643,8.600581,17.500286,-0.604524,-0.359043,-0.141421,-0.044556,0.000000,0.041085,0.141421,0.360555,0.700177,3.476591,0.000000,0.000000,0.000000,0.028284,0.089443,0.178589,0.316228,0.523664,0.970582,4.099788,0.947349,0.978550,0.992046,0.997054,0.999273,0.999808,0.999973,1.000000,1.000000,1.000000,3.963752,3.000598,17.500286,4.009454,-0.000351,-0.000299,0.397166,3.476591,-3.017578,3.476591,0.604327,0.465604,-0.468507,0.503400,0.323158,4.099788,0.540648,0.976487,0.971436,0.514496,0.063729,0.085064,0.028254,4494.895150,24.983333,25.537025,25.416945,0.240160,5.000000,185.000000,7.000000,416.000000,2.248649,0.041158,0.001557,0.123416,2596.340000,25.000000
0.141421,1.014110,4.013965,5.702455,6.909052,8.574029,11.389291,14.442852,15.406167,16.772000,-0.850965,-0.466038,-0.249854,-0.095809,0.000000,0.141417,0.308793,0.507706,0.757731,2.102571,0.000000,0.063246,0.126491,0.209668,0.320359,0.449888,0.595937,0.810776,1.317988,4.093913,0.970896,0.989734,0.996847,0.999197,0.999626,0.999807,0.999919,0.999978,0.999997,1.000000,8.038035,7.598058,16.772000,5.534589,-0.003555,-0.003480,0.493400,2.102571,-2.958379,2.958379,0.665410,0.488376,-0.520463,0.576660,0.515895,4.093913,0.616540,0.986841,0.986380,0.514496,0.043596,0.102646,0.013438,7218.155350,15.850000,30.031546,28.580442,0.504732,5.000000,46.000000,0.000000,62.000000,1.347826,0.006373,0.000000,0.048370,3439.970000,25.000000
0.000000,0.100000,0.987924,4.706030,5.758472,6.888396,9.434606,14.142136,16.357330,18.480530,-0.897046,-0.574023,-0.260398,-0.002782,0.000000,0.065007,0.223607,0.473791,1.130685,2.370618,0.000000,0.000000,0.029105,0.106649,0.247512,0.339483,0.527052,0.965886,1.269984,3.801814,0.983211,0.992905,0.996234,0.998143,0.999224,0.999729,0.999959,0.999998,1.000000,1.000000,8.222981,6.674258,18.480530,6.072726,-0.022953,-0.019541,0.581543,2.370618,-2.623004,2.623004,0.849880,0.623821,-0.749667,0.638071,0.479991,3.801814,0.647127,0.993482,0.992193,0.894427,0.015515,0.064220,0.009406,1488.359580,3.733333,26.785714,23.839286,0.535714,1.000000,17.000000,1.000000,51.000000,3.000000,0.011422,0.000672,0.075893,952.990000,25.000000
0.100000,0.400000,2.315161,4.858991,5.825805,6.519202,7.205967,7.976207,8.670631,10.893117,-0.871219,-0.506621,-0.313789,-0.174944,0.000000,0.100000,0.271063,0.490965,0.841352,2.546727,0.000000,0.032558,0.091986,0.182678,0.311770,0.472786,0.714774,1.091010,1.796143,3.621496,0.951929,0.975609,0.985159,0.993243,0.997019,0.998908,0.999638,0.999909,0.999984,1.000000,5.438439,4.928129,10.893117,3.347333,-0.014691,-0.014020,0.517023,2.546727,-2.043047,2.546727,0.681863,0.540801,-0.542714,0.731988,0.611958,3.621496,0.744305,0.980775,0.979901,0.600000,0.043594,0.165761,0.033185,1838.192258,6.233333,27.754011,29.197861,0.641711,4.000000,26.000000,0.000000,42.000000,1.615385,0.014144,0.000000,0.069519,1046.610000,25.000000
0.000000,0.000000,0.100000,0.223607,0.850326,5.567544,8.990421,10.467569,11.979435,24.729335,-0.580015,-0.223607,-0.100000,0.000000,0.000000,0.000000,0.100000,0.237258,0.583095,13.028907,0.000000,0.000000,0.000000,0.007718,0.066825,0.148831,0.308073,0.472776,0.720486,4.463926,0.954347,0.993984,0.998681,0.999844,0.999968,0.999994,1.000000,1.000000,1.000000,1.000000,6.558543,4.619704,24.729335,5.176154,-0.003839,-0.002953,0.417807,13.028907,-12.264183,13.028907,1.209034,0.560669,-0.526916,0.463606,0.286994,4.463926,0.544313,0.978791,0.970591,0.508729,0.067861,0.078067,0.016590,1265.798795,4.583333,22.036364,23.781818,0.436364,1.000000,25.000000,4.000000,91.000000,3.640000,0.019750,0.003160,0.090909,970.020000,25.000000
0.000000,2.147091,4.841487,6.087693,7.169379,8.028076,8.792042,9.765244,11.013628,12.946814,-0.708221,-0.448889,-0.210975,-0.084464,0.000000,0.100000,0.224506,0.413742,0.651170,2.553973,0.000000,0.028224,0.090853,0.150425,0.226070,0.332795,0.449903,0.641226,1.012102,6.014453,0.983377,0.996668,0.999164,0.999687,0.999873,0.999948,0.999986,0.999997,1.000000,1.000000,7.186723,6.404139,12.946814,3.756124,-0.019148,-0.017651,0.428880,2.553973,-2.358470,2.553973,0.600413,0.448761,-0.481553,0.504854,0.427749,6.014453,0.600629,0.991139,0.990304,0.600000,0.033343,0.056777,0.008785,3528.680819,9.200000,27.391304,27.717391,0.326087,2.000000,22.000000,1.000000,66.000000,3.000000,0.006235,0.000283,0.039855,1545.280000,25.000000
2.250534,9.309119,12.448293,14.994042,16.719599,17.950765,18.740704,19.501026,20.321048,23.203448,-1.254502,-0.890367,-0.348694,-0.100000,0.000000,0.141421,0.452284,0.867908,1.182530,10.595016,0.015181,0.087981,0.192825,0.305258,0.462357,0.635955,0.836070,1.125803,1.591785,32.757256,0.992670,0.998444,0.999258,0.999616,0.999817,0.999911,0.999973,0.999992,0.999999,1.000000,15.003580,14.329077,23.203448,6.346302,-0.006421,-0.006209,0.756468,10.595016,-9.973812,10.595016,1.095070,0.746164,-0.821276,0.828442,0.764786,32.757256,1.462215,0.995192,0.994952,0.573462,0.025823,0.024256,0.001683,13068.118275,15.216667,30.098576,27.798467,1.840088,13.000000,26.000000,0.000000,56.000000,2.153846,0.001990,0.000000,0.028478,9669.920000,25.000000
0.000000,0.100000,0.282843,1.839564,4.965884,6.183849,7.356854,8.698256,9.688034,13.174597,-0.770737,-0.419977,-0.215344,-0.077748,0.000000,0.069288,0.189250,0.437947,0.791804,7.922643,0.000000,0.000000,0.024805,0.071337,0.126491,0.191046,0.315984,0.536588,0.960867,12.305568,0.964764,0.987289,0.997034,0.999112,0.999657,0.999922,0.999987,0.999999,1.000000,1.000000,5.602492,4.586288,13.174597,4.102388,0.000961,0.000863,0.473862,7.922643,-7.758272,7.922643,0.817579,0.536311,-0.520300,0.511632,0.374544,12.305568,0.818865,0.983085,0.980548,0.554700,0.053760,0.070048,0.015091,1921.654858,7.000000,26.428571,27.142857,0.428571,3.000000,39.000000,1.000000,85.000000,2.179487,0.020295,0.000520,0.092857,1072.010000,25.000000
0.000000,0.141421,0.500000,3.578376,5.780138,7.967182,9.683491,11.362833,12.630038,13.509256,-0.717177,-0.402611,-0.217809,-0.076697,0.000000,0.041421,0.171781,0.370864,0.659162,2.104415,0.000000,0.000000,0.035697,0.083080,0.138079,0.205296,0.282083,0.431026,0.715072,5.087417,0.979918,0.996546,0.999265,0.999786,0.999936,0.999973,0.999991,0.999999,1.000000,1.000000,6.795380,5.812915,13.509256,4.901317,-0.020418,-0.018347,0.417983,2.104415,-2.247121,2.247121,0.599478,0.462150,-0.467981,0.372513,0.292432,5.087417,0.489507,0.991835,0.990727,0.519947,0.031456,0.053659,0.009120,2412.359849,6.933333,25.817308,27.836538,0.144231,1.000000,27.000000,0.000000,65.000000,2.407407,0.011192,0.000000,0.064904,1048.340000,25.000000
0.100000,0.627620,4.270099,5.766798,6.909775,8.833001,13.799943,14.898119,16.122639,17.928748,-0.640477,-0.470420,-0.264450,-0.137314,-0.011930,0.054358,0.216072,0.412311,0.786973,2.163633,0.000000,0.036663,0.124824,0.213615,0.341907,0.430372,0.529672,0.722235,1.154057,3.691286,0.976530,0.993680,0.997865,0.999440,0.999676,0.999849,0.999945,0.999987,1.000000,1.000000,8.762659,8.045714,17.928748,5.983619,-0.016502,-0.015549,0.473304,2.163633,-4.191351,4.191351,0.684724,0.534048,-0.475836,0.578275,0.493907,3.691286,0.629233,0.989138,0.988154,0.539427,0.043061,0.067692,0.008286,2655.085625,5.516667,25.558912,30.634441,0.906344,1.000000,23.000000,0.000000,38.000000,1.652174,0.008663,0.000000,0.069486,1211.690000,25.000000
0.000000,0.100000,0.141421,0.412311,4.301163,6.737670,8.916950,10.280164,12.342607,13.809055,-0.541652,-0.279380,-0.154653,-0.023634,0.000000,0.084874,0.187947,0.308875,0.511530,2.649889,0.000000,0.000000,0.000000,0.048507,0.130346,0.225155,0.358720,0.573529,0.964343,3.793761,0.953161,0.989851,0.997054,0.999455,0.999815,0.999932,0.999984,1.000000,1.000000,1.000000,6.169729,4.964932,13.809055,4.979440,0.000542,0.000473,0.331783,2.649889,-2.280014,2.649889,0.486371,0.363190,-0.399335,0.511430,0.345256,3.793761,0.544394,0.983861,0.980103,0.554700,0.049845,0.061905,0.012370,3152.731746,10.600000,27.358491,24.811321,0.471698,5.000000,65.000000,1.000000,133.000000,2.046154,0.020617,0.000317,0.102201,1317.400000,25.000000
0.000000,0.100000,0.820942,4.569901,6.010824,7.382141,8.609878,10.666674,12.763307,16.155494,-0.670820,-0.387743,-0.176634,-0.050636,0.000000,0.084233,0.195776,0.384861,0.645425,2.758890,0.000000,0.000000,0.036539,0.118262,0.206250,0.316295,0.445737,0.659697,1.048304,6.816531,0.973355,0.994620,0.998760,0.999579,0.999826,0.999938,0.999988,1.000000,1.000000,1.000000,7.193782,5.883439,16.155494,4.799225,0.000098,0.000086,0.397625,2.758890,-2.690135,2.758890,0.572434,0.444119,-0.464077,0.532979,0.399896,6.816531,0.566207,0.988760,0.986298,0.554700,0.041779,0.067600,0.011455,9690.024345,27.466667,26.832524,25.667476,0.254854,7.000000,112.000000,6.000000,329.000000,2.937500,0.011558,0.000619,0.067961,4492.370000,25.000000
0.000000,0.141421,0.666228,3.289377,4.838381,5.685948,6.899637,8.271034,11.112366,14.505516,-0.860955,-0.509153,-0.254565,-0.100000,0.000000,0.100000,0.273126,0.497199,0.857895,2.439297,0.000000,0.000000,0.044529,0.124149,0.211513,0.339761,0.468483,0.657533,1.074354,3.398221,0.960000,0.987971,0.993995,0.997578,0.999341,0.999762,0.999921,0.999988,1.000000,1.000000,5.491790,4.841874,14.505516,4.174746,-0.001268,-0.001194,0.507423,2.439297,-2.459460,2.459460,0.695837,0.528954,-0.548430,0.528779,0.409706,3.398221,0.561796,0.985338,0.983576,0.585491,0.041585,0.093890,0.019248,3273.106982,11.283333,28.626292,27.740030,0.177253,2.000000,57.000000,0.000000,91.000000,1.596491,0.017415,0.000000,0.084195,1926.490000,25.000000
0.100000,0.412311,1.160987,2.808191,6.053924,7.795244,9.856622,11.262059,13.162826,16.686821,-1.002268,-0.618033,-0.334273,-0.145165,-0.001246,0.086350,0.212347,0.508416,1.004348,4.402594,0.000000,0.035819,0.091911,0.172047,0.409036,0.838445,1.105966,1.308158,2.031583,12.225489,0.957611,0.984811,0.995362,0.998154,0.999317,0.999744,0.999887,0.999978,0.999999,1.000000,6.402023,6.006099,16.686821,5.037510,-0.007752,-0.007480,0.588127,4.402594,-3.405913,4.402594,0.827628,0.632359,-0.588730,0.891888,0.772067,12.225489,0.974064,0.979043,0.977680,0.510202,0.064378,0.086854,0.014377,5147.226628,14.300000,27.482517,30.279720,1.328671,16.000000,56.000000,1.000000,79.000000,1.410714,0.010880,0.000194,0.065268,2911.930000,25.000000
0.000000,0.100000,4.329609,5.697366,7.017834,8.345417,11.200227,13.333628,14.404096,42.978367,-0.724377,-0.514400,-0.263251,-0.100000,0.000000,0.069190,0.187857,0.400536,0.723665,42.978367,0.000000,0.000000,0.065282,0.170624,0.286465,0.478390,0.675116,1.132154,2.106815,9.116002,0.958482,0.986320,0.995286,0.998111,0.999480,0.999866,0.999979,1.000000,1.000000,1.000000,8.888852,7.269105,42.978367,5.997294,-0.002513,-0.002232,0.951391,42.978367,-42.412681,42.978367,4.197876,1.084753,-1.057484,0.954311,0.715734,9.116002,1.120067,0.983851,0.980263,0.554700,0.050736,0.109091,0.014674,1635.548699,3.766667,26.017699,26.814159,2.654867,7.000000,15.000000,0.000000,43.000000,2.866667,0.009171,0.000000,0.066372,2973.640000,25.000000
0.000000,0.141421,2.207635,5.140787,7.064669,8.235046,9.050896,10.239725,12.366739,15.536409,-0.693782,-0.478271,-0.241732,-0.110490,0.000000,0.089806,0.205381,0.369153,0.757585,7.691665,0.000000,0.000000,0.046413,0.092684,0.180102,0.299840,0.485112,0.783266,1.368357,7.522506,0.969845,0.990905,0.996607,0.999231,0.999752,0.999882,0.999968,0.999994,1.000000,1.000000,6.852562,6.126462,15.536409,4.596479,-0.009989,-0.009657,0.531151,7.691665,-7.580908,7.691665,0.989502,0.568730,-0.531971,0.619981,0.500516,7.522506,0.842584,0.980999,0.979479,0.514496,0.066036,0.047138,0.007567,1850.191613,5.050000,27.326733,30.297030,1.188119,5.000000,24.000000,0.000000,35.000000,1.458333,0.012972,0.000000,0.079208,1228.370000,25.000000
